id;zona;costo_final
PKG210268;ESTE;465547.5
PKG213456;SUR;465547.5
PKG214389;OESTE;465547.5
PKG215125;SUR;465547.5
PKG216178;NORTE;465547.5
PKG218043;NORTE;465547.5
PKG221084;ESTE;465547.5
PKG222219;SUR;465547.5
PKG222381;OESTE;465547.5
PKG226127;NORTE;465547.5
PKG226666;NORTE;465547.5
PKG227510;OESTE;465547.5
PKG228637;OESTE;465547.5
PKG229026;NORTE;465547.5
PKG229223;NORTE;465547.5
PKG230062;CENTRO;465547.5
PKG230183;CENTRO;465547.5
PKG230329;OESTE;465547.5
PKG230861;OESTE;465547.5
PKG232399;CENTRO;465547.5
PKG232836;SUR;465547.5
PKG234415;SUR;465547.5
PKG236396;SUR;465547.5
PKG236677;SUR;465547.5
PKG238904;CENTRO;465547.5
PKG241914;OESTE;465547.5
PKG244928;SUR;465547.5
PKG245916;SUR;465547.5
PKG253068;NORTE;465547.5
PKG255086;OESTE;465547.5
PKG255232;SUR;465547.5
PKG256490;OESTE;465547.5
PKG257822;CENTRO;465547.5
PKG258069;SUR;465547.5
PKG258126;NORTE;465547.5
PKG258387;NORTE;465547.5
PKG258790;NORTE;465547.5
PKG261655;SUR;465547.5
PKG262935;NORTE;465547.5
PKG264789;SUR;465547.5
PKG265313;NORTE;465547.5
PKG265877;SUR;465547.5
PKG267339;SUR;465547.5
PKG268722;SUR;465547.5
PKG268957;NORTE;465547.5
PKG269647;OESTE;465547.5
PKG272511;NORTE;465547.5
PKG275238;NORTE;465547.5
PKG279613;NORTE;465547.5
PKG280067;OESTE;465547.5
PKG280305;SUR;465547.5
PKG280549;SUR;465547.5
PKG283319;CENTRO;465547.5
PKG284011;OESTE;465547.5
PKG285122;SUR;465547.5
PKG285564;NORTE;465547.5
PKG286608;SUR;465547.5
PKG287386;ESTE;465547.5
PKG287828;NORTE;465547.5
PKG288380;SUR;465547.5
PKG288827;NORTE;465547.5
PKG289765;ESTE;465547.5
PKG289782;CENTRO;465547.5
PKG290304;OESTE;465547.5
PKG290805;NORTE;465547.5
PKG292354;ESTE;465547.5
PKG293551;ESTE;465547.5
PKG297077;ESTE;465547.5
PKG297526;SUR;465547.5
PKG298132;ESTE;465547.5
PKG298599;SUR;465547.5
PKG299662;CENTRO;465547.5
PKG301102;NORTE;465547.5
PKG301585;NORTE;465547.5
PKG301722;SUR;465547.5
PKG302181;ESTE;465547.5
PKG302203;ESTE;465547.5
PKG302362;SUR;465547.5
PKG303673;CENTRO;465547.5
PKG305135;OESTE;465547.5
PKG306701;NORTE;465547.5
PKG307062;SUR;465547.5
PKG308156;SUR;465547.5
PKG308474;OESTE;465547.5
PKG311073;CENTRO;465547.5
PKG313101;ESTE;465547.5
PKG313165;NORTE;465547.5
PKG315749;NORTE;465547.5
PKG316128;CENTRO;465547.5
PKG316337;NORTE;465547.5
PKG317049;ESTE;465547.5
PKG318164;NORTE;465547.5
PKG318379;ESTE;465547.5
PKG319349;NORTE;465547.5
PKG319927;CENTRO;465547.5
PKG320459;OESTE;465547.5
PKG321505;CENTRO;465547.5
PKG323773;CENTRO;465547.5
PKG325815;NORTE;465547.5
PKG327441;ESTE;465547.5
PKG329105;NORTE;465547.5
PKG329164;SUR;465547.5
PKG330104;NORTE;465547.5
PKG330577;SUR;465547.5
PKG332307;OESTE;465547.5
PKG334062;SUR;465547.5
PKG334186;NORTE;465547.5
PKG335400;NORTE;465547.5
PKG335721;CENTRO;465547.5
PKG337444;CENTRO;465547.5
PKG339301;SUR;465547.5
PKG340749;OESTE;465547.5
PKG340959;SUR;465547.5
PKG344019;SUR;465547.5
PKG344417;SUR;465547.5
PKG345008;CENTRO;465547.5
PKG346149;OESTE;465547.5
PKG347568;NORTE;465547.5
PKG349695;SUR;465547.5
PKG350452;ESTE;465547.5
PKG350942;SUR;465547.5
PKG351169;CENTRO;465547.5
PKG352050;NORTE;465547.5
PKG352413;SUR;465547.5
PKG353343;NORTE;465547.5
PKG354048;OESTE;465547.5
PKG354441;NORTE;465547.5
PKG355509;NORTE;465547.5
PKG356052;SUR;465547.5
PKG356616;NORTE;465547.5
PKG356665;OESTE;465547.5
PKG357601;OESTE;465547.5
PKG357798;NORTE;465547.5
PKG358627;CENTRO;465547.5
PKG358899;CENTRO;465547.5
PKG359495;OESTE;465547.5
PKG360592;CENTRO;465547.5
PKG361780;CENTRO;465547.5
PKG365010;SUR;465547.5
PKG365573;ESTE;465547.5
PKG366298;SUR;465547.5
PKG367331;CENTRO;465547.5
PKG367815;NORTE;465547.5
PKG368055;OESTE;465547.5
PKG368146;NORTE;465547.5
PKG369139;SUR;465547.5
PKG370070;SUR;465547.5
PKG379520;ESTE;465547.5
PKG381509;NORTE;465547.5
PKG385244;OESTE;465547.5
PKG387433;ESTE;465547.5
PKG387474;SUR;465547.5
PKG392200;ESTE;465547.5
PKG395825;NORTE;465547.5
PKG395968;NORTE;465547.5
PKG396881;CENTRO;465547.5
PKG397257;CENTRO;465547.5
PKG398049;SUR;465547.5
PKG399870;SUR;465547.5
PKG402127;CENTRO;465547.5
PKG403088;NORTE;465547.5
PKG403195;NORTE;465547.5
PKG403198;NORTE;465547.5
PKG404742;OESTE;465547.5
PKG405024;SUR;465547.5
PKG406544;NORTE;465547.5
PKG407092;CENTRO;465547.5
PKG407370;NORTE;465547.5
PKG407693;NORTE;465547.5
PKG408458;NORTE;465547.5
PKG409864;SUR;465547.5
PKG410951;CENTRO;465547.5
PKG411857;OESTE;465547.5
PKG413690;NORTE;465547.5
PKG414275;OESTE;465547.5
PKG415523;NORTE;465547.5
PKG416197;SUR;465547.5
PKG416384;SUR;465547.5
PKG417384;CENTRO;465547.5
PKG417539;CENTRO;465547.5
PKG419286;OESTE;465547.5
PKG419517;SUR;465547.5
PKG421726;NORTE;465547.5
PKG422011;ESTE;465547.5
PKG424639;NORTE;465547.5
PKG426029;NORTE;465547.5
PKG427739;NORTE;465547.5
PKG428861;ESTE;465547.5
PKG429201;NORTE;465547.5
PKG433393;SUR;465547.5
PKG434160;ESTE;465547.5
PKG435556;SUR;465547.5
PKG436143;CENTRO;465547.5
PKG437072;ESTE;465547.5
PKG437724;SUR;465547.5
PKG437923;SUR;465547.5
PKG443191;CENTRO;465547.5
PKG443374;CENTRO;465547.5
PKG444254;ESTE;465547.5
PKG444926;NORTE;465547.5
PKG447152;ESTE;465547.5
PKG452755;OESTE;465547.5
PKG453063;OESTE;465547.5
PKG453383;ESTE;465547.5
PKG454196;NORTE;465547.5
PKG454995;OESTE;465547.5
PKG456793;ESTE;465547.5
PKG456980;SUR;465547.5
PKG459694;SUR;465547.5
PKG462289;ESTE;465547.5
PKG462590;ESTE;465547.5
PKG463148;SUR;465547.5
PKG465637;NORTE;465547.5
PKG466207;CENTRO;465547.5
PKG468237;SUR;465547.5
PKG468542;NORTE;465547.5
PKG470593;NORTE;465547.5
PKG470636;CENTRO;465547.5
PKG471273;CENTRO;465547.5
PKG471955;SUR;465547.5
PKG472523;OESTE;465547.5
PKG473183;CENTRO;465547.5
PKG473884;NORTE;465547.5
PKG474917;CENTRO;465547.5
PKG475581;ESTE;465547.5
PKG478300;NORTE;465547.5
PKG479111;SUR;465547.5
PKG480483;OESTE;465547.5
PKG483164;NORTE;465547.5
PKG484362;CENTRO;465547.5
PKG484844;ESTE;465547.5
PKG486309;SUR;465547.5
PKG488480;ESTE;465547.5
PKG490698;OESTE;465547.5
PKG492732;SUR;465547.5
PKG493828;SUR;465547.5
PKG495437;ESTE;465547.5
PKG495477;NORTE;465547.5
PKG496318;SUR;465547.5
PKG499015;ESTE;465547.5
PKG1343;SUR;463823.25
PKG2232;SUR;463823.25
PKG2677;NORTE;463823.25
PKG5105;OESTE;463823.25
PKG6183;OESTE;463823.25
PKG8399;NORTE;463823.25
PKG11555;SUR;463823.25
PKG12261;NORTE;463823.25
PKG13281;CENTRO;463823.25
PKG14201;OESTE;463823.25
PKG17052;OESTE;463823.25
PKG18379;NORTE;463823.25
PKG18416;CENTRO;463823.25
PKG20642;OESTE;463823.25
PKG21018;ESTE;463823.25
PKG22100;NORTE;463823.25
PKG22521;SUR;463823.25
PKG26538;CENTRO;463823.25
PKG27109;SUR;463823.25
PKG29446;SUR;463823.25
PKG30931;CENTRO;463823.25
PKG31436;NORTE;463823.25
PKG33090;SUR;463823.25
PKG33100;SUR;463823.25
PKG35451;NORTE;463823.25
PKG36683;SUR;463823.25
PKG37309;NORTE;463823.25
PKG38487;NORTE;463823.25
PKG41407;CENTRO;463823.25
PKG42203;ESTE;463823.25
PKG43997;OESTE;463823.25
PKG45307;SUR;463823.25
PKG45640;OESTE;463823.25
PKG46508;OESTE;463823.25
PKG46783;ESTE;463823.25
PKG49172;ESTE;463823.25
PKG51519;NORTE;463823.25
PKG52202;ESTE;463823.25
PKG52893;SUR;463823.25
PKG53024;NORTE;463823.25
PKG53462;SUR;463823.25
PKG54497;NORTE;463823.25
PKG54694;SUR;463823.25
PKG55897;SUR;463823.25
PKG56719;SUR;463823.25
PKG76438;CENTRO;463823.25
PKG81863;ESTE;463823.25
PKG88167;NORTE;463823.25
PKG89114;SUR;463823.25
PKG90272;SUR;463823.25
PKG90278;CENTRO;463823.25
PKG91177;NORTE;463823.25
PKG92761;SUR;463823.25
PKG92879;NORTE;463823.25
PKG93175;OESTE;463823.25
PKG95574;SUR;463823.25
PKG97409;OESTE;463823.25
PKG106381;SUR;463823.25
PKG107497;SUR;463823.25
PKG108119;SUR;463823.25
PKG111768;NORTE;463823.25
PKG111781;OESTE;463823.25
PKG112039;SUR;463823.25
PKG113709;SUR;463823.25
PKG114196;NORTE;463823.25
PKG114770;OESTE;463823.25
PKG116800;ESTE;463823.25
PKG118792;SUR;463823.25
PKG119767;OESTE;463823.25
PKG121713;OESTE;463823.25
PKG124491;NORTE;463823.25
PKG126096;NORTE;463823.25
PKG132079;ESTE;463823.25
PKG132686;NORTE;463823.25
PKG133539;NORTE;463823.25
PKG133732;NORTE;463823.25
PKG135225;ESTE;463823.25
PKG136858;ESTE;463823.25
PKG136936;ESTE;463823.25
PKG137181;NORTE;463823.25
PKG138448;NORTE;463823.25
PKG140644;CENTRO;463823.25
PKG143178;SUR;463823.25
PKG144617;SUR;463823.25
PKG144724;OESTE;463823.25
PKG144751;SUR;463823.25
PKG146737;SUR;463823.25
PKG147385;NORTE;463823.25
PKG148222;NORTE;463823.25
PKG149409;SUR;463823.25
PKG150062;CENTRO;463823.25
PKG152357;OESTE;463823.25
PKG153784;NORTE;463823.25
PKG154793;SUR;463823.25
PKG154844;OESTE;463823.25
PKG158364;NORTE;463823.25
PKG159849;CENTRO;463823.25
PKG162942;NORTE;463823.25
PKG163464;SUR;463823.25
PKG167409;SUR;463823.25
PKG167870;ESTE;463823.25
PKG169555;NORTE;463823.25
PKG170041;CENTRO;463823.25
PKG172553;SUR;463823.25
PKG176485;SUR;463823.25
PKG176834;SUR;463823.25
PKG177104;OESTE;463823.25
PKG177302;NORTE;463823.25
PKG178473;NORTE;463823.25
PKG178718;NORTE;463823.25
PKG179746;SUR;463823.25
PKG180318;NORTE;463823.25
PKG180939;ESTE;463823.25
PKG183573;NORTE;463823.25
PKG185166;OESTE;463823.25
PKG185231;NORTE;463823.25
PKG185278;NORTE;463823.25
PKG187686;SUR;463823.25
PKG187704;SUR;463823.25
PKG192430;CENTRO;463823.25
PKG193833;SUR;463823.25
PKG194894;OESTE;463823.25
PKG195108;NORTE;463823.25
PKG195250;SUR;463823.25
PKG196650;SUR;463823.25
PKG199269;OESTE;463823.25
PKG199685;SUR;463823.25
PKG200142;NORTE;463823.25
PKG202471;SUR;463823.25
PKG203027;NORTE;463823.25
PKG205190;CENTRO;463823.25
PKG206342;ESTE;463823.25
PKG206490;NORTE;463823.25
PKG207091;SUR;463823.25
PKG207289;NORTE;463823.25
PKG207435;NORTE;463823.25
PKG208589;NORTE;463823.25
PKG209393;NORTE;463823.25
PKG209662;CENTRO;463823.25
PKG209963;OESTE;463823.25
PKG210542;NORTE;463823.25
PKG212186;OESTE;463823.25
PKG212789;OESTE;463823.25
PKG215890;OESTE;463823.25
PKG219320;NORTE;463823.25
PKG220291;OESTE;463823.25
PKG223167;ESTE;463823.25
PKG223288;NORTE;463823.25
PKG225029;NORTE;463823.25
PKG228836;SUR;463823.25
PKG229383;NORTE;463823.25
PKG229388;ESTE;463823.25
PKG230316;CENTRO;463823.25
PKG230369;NORTE;463823.25
PKG230440;SUR;463823.25
PKG233645;SUR;463823.25
PKG233973;NORTE;463823.25
PKG234287;SUR;463823.25
PKG238039;NORTE;463823.25
PKG238122;NORTE;463823.25
PKG239309;ESTE;463823.25
PKG239836;SUR;463823.25
PKG241489;NORTE;463823.25
PKG242366;NORTE;463823.25
PKG243756;NORTE;463823.25
PKG246147;CENTRO;463823.25
PKG247181;ESTE;463823.25
PKG249634;OESTE;463823.25
PKG251593;SUR;463823.25
PKG252849;OESTE;463823.25
PKG254719;CENTRO;463823.25
PKG256309;SUR;463823.25
PKG258405;NORTE;463823.25
PKG258511;NORTE;463823.25
PKG258830;NORTE;463823.25
PKG258951;NORTE;463823.25
PKG259678;SUR;463823.25
PKG260210;NORTE;463823.25
PKG261400;CENTRO;463823.25
PKG261654;NORTE;463823.25
PKG261843;OESTE;463823.25
PKG263014;CENTRO;463823.25
PKG265113;ESTE;463823.25
PKG270714;NORTE;463823.25
PKG272433;NORTE;463823.25
PKG273218;SUR;463823.25
PKG273287;ESTE;463823.25
PKG278464;NORTE;463823.25
PKG278604;OESTE;463823.25
PKG278968;CENTRO;463823.25
PKG279226;CENTRO;463823.25
PKG279325;SUR;463823.25
PKG279538;NORTE;463823.25
PKG280906;NORTE;463823.25
PKG281169;NORTE;463823.25
PKG282342;SUR;463823.25
PKG283269;OESTE;463823.25
PKG283299;NORTE;463823.25
PKG285844;SUR;463823.25
PKG285929;SUR;463823.25
PKG286686;OESTE;463823.25
PKG289044;SUR;463823.25
PKG289057;NORTE;463823.25
PKG290200;ESTE;463823.25
PKG291693;OESTE;463823.25
PKG292050;OESTE;463823.25
PKG292223;SUR;463823.25
PKG294741;SUR;463823.25
PKG295864;NORTE;463823.25
PKG296620;NORTE;463823.25
PKG297819;CENTRO;463823.25
PKG298084;OESTE;463823.25
PKG300275;OESTE;463823.25
PKG302249;OESTE;463823.25
PKG302808;SUR;463823.25
PKG303786;NORTE;463823.25
PKG303949;NORTE;463823.25
PKG306051;NORTE;463823.25
PKG306909;SUR;463823.25
PKG307331;ESTE;463823.25
PKG307693;CENTRO;463823.25
PKG308197;SUR;463823.25
PKG308204;CENTRO;463823.25
PKG308393;SUR;463823.25
PKG309218;NORTE;463823.25
PKG310451;OESTE;463823.25
PKG310723;NORTE;463823.25
PKG314943;SUR;463823.25
PKG315895;CENTRO;463823.25
PKG316272;ESTE;463823.25
PKG316962;NORTE;463823.25
PKG318677;NORTE;463823.25
PKG319272;OESTE;463823.25
PKG321893;OESTE;463823.25
PKG324966;NORTE;463823.25
PKG326640;OESTE;463823.25
PKG327377;NORTE;463823.25
PKG327824;NORTE;463823.25
PKG328414;ESTE;463823.25
PKG330106;NORTE;463823.25
PKG330360;SUR;463823.25
PKG334140;SUR;463823.25
PKG336216;CENTRO;463823.25
PKG336338;SUR;463823.25
PKG337182;NORTE;463823.25
PKG338800;CENTRO;463823.25
PKG338906;ESTE;463823.25
PKG341434;SUR;463823.25
PKG343798;ESTE;463823.25
PKG344782;CENTRO;463823.25
PKG348022;OESTE;463823.25
PKG348045;NORTE;463823.25
PKG348446;OESTE;463823.25
PKG348534;NORTE;463823.25
PKG349235;NORTE;463823.25
PKG349637;NORTE;463823.25
PKG349668;SUR;463823.25
PKG353972;ESTE;463823.25
PKG355066;ESTE;463823.25
PKG355700;CENTRO;463823.25
PKG355843;NORTE;463823.25
PKG356872;NORTE;463823.25
PKG357061;OESTE;463823.25
PKG358371;NORTE;463823.25
PKG358534;SUR;463823.25
PKG365636;OESTE;463823.25
PKG366854;SUR;463823.25
PKG366967;NORTE;463823.25
PKG368614;SUR;463823.25
PKG370492;SUR;463823.25
PKG370551;OESTE;463823.25
PKG374042;CENTRO;463823.25
PKG375753;ESTE;463823.25
PKG377291;NORTE;463823.25
PKG378140;SUR;463823.25
PKG378330;ESTE;463823.25
PKG380729;SUR;463823.25
PKG381371;NORTE;463823.25
PKG382499;OESTE;463823.25
PKG387654;CENTRO;463823.25
PKG387702;SUR;463823.25
PKG388386;SUR;463823.25
PKG392043;CENTRO;463823.25
PKG395277;NORTE;463823.25
PKG395593;CENTRO;463823.25
PKG396087;SUR;463823.25
PKG399443;NORTE;463823.25
PKG399888;CENTRO;463823.25
PKG400781;SUR;463823.25
PKG401568;ESTE;463823.25
PKG402306;ESTE;463823.25
PKG403014;SUR;463823.25
PKG406024;SUR;463823.25
PKG406047;OESTE;463823.25
PKG407010;OESTE;463823.25
PKG412478;OESTE;463823.25
PKG412969;SUR;463823.25
PKG414889;SUR;463823.25
PKG415642;CENTRO;463823.25
PKG420182;NORTE;463823.25
PKG420827;SUR;463823.25
PKG421945;SUR;463823.25
PKG424138;SUR;463823.25
PKG424571;SUR;463823.25
PKG428037;NORTE;463823.25
PKG433110;NORTE;463823.25
PKG433218;CENTRO;463823.25
PKG433415;ESTE;463823.25
PKG434930;ESTE;463823.25
PKG436233;NORTE;463823.25
PKG437841;NORTE;463823.25
PKG438283;SUR;463823.25
PKG438592;SUR;463823.25
PKG442539;SUR;463823.25
PKG445334;NORTE;463823.25
PKG446054;NORTE;463823.25
PKG446416;SUR;463823.25
PKG450025;NORTE;463823.25
PKG450227;ESTE;463823.25
PKG452789;SUR;463823.25
PKG452960;OESTE;463823.25
PKG454105;SUR;463823.25
PKG454781;SUR;463823.25
PKG455007;ESTE;463823.25
PKG456106;SUR;463823.25
PKG457195;SUR;463823.25
PKG458515;ESTE;463823.25
PKG459191;OESTE;463823.25
PKG460247;NORTE;463823.25
PKG462605;NORTE;463823.25
PKG467789;ESTE;463823.25
PKG468874;NORTE;463823.25
PKG471028;SUR;463823.25
PKG471751;OESTE;463823.25
PKG471991;CENTRO;463823.25
PKG473683;NORTE;463823.25
PKG474564;ESTE;463823.25
PKG477189;SUR;463823.25
PKG477918;OESTE;463823.25
PKG478233;NORTE;463823.25
PKG478546;SUR;463823.25
PKG479039;OESTE;463823.25
PKG480841;SUR;463823.25
PKG483680;ESTE;463823.25
PKG484132;CENTRO;463823.25
PKG485767;ESTE;463823.25
PKG487052;NORTE;463823.25
PKG487683;CENTRO;463823.25
PKG488063;CENTRO;463823.25
PKG492010;OESTE;463823.25
PKG493134;ESTE;463823.25
PKG493369;ESTE;463823.25
PKG493763;CENTRO;463823.25
PKG495170;SUR;463823.25
PKG497388;NORTE;463823.25
PKG498608;NORTE;463823.25
PKG498926;CENTRO;463823.25
PKG882;ESTE;462099.0
PKG1313;NORTE;462099.0
PKG1352;OESTE;462099.0
PKG4846;ESTE;462099.0
PKG9123;NORTE;462099.0
PKG9676;NORTE;462099.0
PKG9678;NORTE;462099.0
PKG9744;SUR;462099.0
PKG9799;OESTE;462099.0
PKG10829;SUR;462099.0
PKG11306;OESTE;462099.0
PKG12227;SUR;462099.0
PKG13021;OESTE;462099.0
PKG13057;NORTE;462099.0
PKG14811;OESTE;462099.0
PKG18793;ESTE;462099.0
PKG19013;NORTE;462099.0
PKG19490;SUR;462099.0
PKG20428;OESTE;462099.0
PKG20618;OESTE;462099.0
PKG21101;OESTE;462099.0
PKG23673;CENTRO;462099.0
PKG24367;SUR;462099.0
PKG27888;OESTE;462099.0
PKG29215;NORTE;462099.0
PKG32473;NORTE;462099.0
PKG34941;NORTE;462099.0
PKG36567;NORTE;462099.0
PKG37213;NORTE;462099.0
PKG38479;NORTE;462099.0
PKG38537;NORTE;462099.0
PKG47491;NORTE;462099.0
PKG48345;NORTE;462099.0
PKG49995;NORTE;462099.0
PKG50160;NORTE;462099.0
PKG53213;ESTE;462099.0
PKG53698;ESTE;462099.0
PKG54808;NORTE;462099.0
PKG55886;SUR;462099.0
PKG55900;NORTE;462099.0
PKG59436;NORTE;462099.0
PKG60313;CENTRO;462099.0
PKG61455;NORTE;462099.0
PKG61624;NORTE;462099.0
PKG61968;SUR;462099.0
PKG66747;ESTE;462099.0
PKG68724;SUR;462099.0
PKG70509;ESTE;462099.0
PKG71051;CENTRO;462099.0
PKG71118;ESTE;462099.0
PKG71707;ESTE;462099.0
PKG75068;SUR;462099.0
PKG75349;OESTE;462099.0
PKG77353;NORTE;462099.0
PKG77560;NORTE;462099.0
PKG79267;OESTE;462099.0
PKG79314;OESTE;462099.0
PKG79841;OESTE;462099.0
PKG82182;NORTE;462099.0
PKG83183;NORTE;462099.0
PKG83832;NORTE;462099.0
PKG86292;NORTE;462099.0
PKG87750;ESTE;462099.0
PKG88902;NORTE;462099.0
PKG89352;OESTE;462099.0
PKG90821;ESTE;462099.0
PKG92776;CENTRO;462099.0
PKG94472;SUR;462099.0
PKG95728;ESTE;462099.0
PKG95844;NORTE;462099.0
PKG96058;CENTRO;462099.0
PKG96152;SUR;462099.0
PKG96967;OESTE;462099.0
PKG98277;ESTE;462099.0
PKG98283;SUR;462099.0
PKG98342;OESTE;462099.0
PKG104249;CENTRO;462099.0
PKG107403;SUR;462099.0
PKG109321;SUR;462099.0
PKG109642;NORTE;462099.0
PKG109674;OESTE;462099.0
PKG110681;OESTE;462099.0
PKG111501;OESTE;462099.0
PKG112365;SUR;462099.0
PKG112917;SUR;462099.0
PKG115959;OESTE;462099.0
PKG116555;CENTRO;462099.0
PKG117762;SUR;462099.0
PKG118094;ESTE;462099.0
PKG118273;OESTE;462099.0
PKG119012;NORTE;462099.0
PKG120200;NORTE;462099.0
PKG120228;OESTE;462099.0
PKG120916;OESTE;462099.0
PKG121411;ESTE;462099.0
PKG122500;NORTE;462099.0
PKG123190;ESTE;462099.0
PKG124334;ESTE;462099.0
PKG124773;CENTRO;462099.0
PKG127182;SUR;462099.0
PKG129259;OESTE;462099.0
PKG133344;OESTE;462099.0
PKG133902;CENTRO;462099.0
PKG134793;NORTE;462099.0
PKG135463;OESTE;462099.0
PKG139752;CENTRO;462099.0
PKG140281;OESTE;462099.0
PKG141410;NORTE;462099.0
PKG141710;SUR;462099.0
PKG142144;OESTE;462099.0
PKG142788;NORTE;462099.0
PKG145124;ESTE;462099.0
PKG145546;SUR;462099.0
PKG147263;OESTE;462099.0
PKG148631;SUR;462099.0
PKG148676;OESTE;462099.0
PKG152604;NORTE;462099.0
PKG153089;CENTRO;462099.0
PKG154450;NORTE;462099.0
PKG154849;NORTE;462099.0
PKG155410;CENTRO;462099.0
PKG157071;SUR;462099.0
PKG157549;NORTE;462099.0
PKG158793;ESTE;462099.0
PKG158829;OESTE;462099.0
PKG159550;SUR;462099.0
PKG161507;OESTE;462099.0
PKG162505;NORTE;462099.0
PKG164345;OESTE;462099.0
PKG165752;NORTE;462099.0
PKG166832;CENTRO;462099.0
PKG171629;SUR;462099.0
PKG172188;CENTRO;462099.0
PKG173364;ESTE;462099.0
PKG175770;SUR;462099.0
PKG176795;CENTRO;462099.0
PKG177386;OESTE;462099.0
PKG178550;NORTE;462099.0
PKG178736;NORTE;462099.0
PKG179514;CENTRO;462099.0
PKG180346;CENTRO;462099.0
PKG181826;NORTE;462099.0
PKG182201;NORTE;462099.0
PKG182320;CENTRO;462099.0
PKG182476;SUR;462099.0
PKG184896;ESTE;462099.0
PKG186657;ESTE;462099.0
PKG187471;NORTE;462099.0
PKG192056;NORTE;462099.0
PKG192235;NORTE;462099.0
PKG192502;SUR;462099.0
PKG197480;NORTE;462099.0
PKG202493;ESTE;462099.0
PKG202651;SUR;462099.0
PKG203391;NORTE;462099.0
PKG203595;NORTE;462099.0
PKG203701;CENTRO;462099.0
PKG205416;NORTE;462099.0
PKG205840;NORTE;462099.0
PKG206956;CENTRO;462099.0
PKG208237;SUR;462099.0
PKG209642;CENTRO;462099.0
PKG210655;NORTE;462099.0
PKG210852;SUR;462099.0
PKG212018;CENTRO;462099.0
PKG212752;NORTE;462099.0
PKG214227;OESTE;462099.0
PKG216129;NORTE;462099.0
PKG216883;NORTE;462099.0
PKG216999;OESTE;462099.0
PKG219657;ESTE;462099.0
PKG221038;CENTRO;462099.0
PKG221518;OESTE;462099.0
PKG223310;NORTE;462099.0
PKG224660;NORTE;462099.0
PKG225551;ESTE;462099.0
PKG225718;OESTE;462099.0
PKG227085;OESTE;462099.0
PKG228523;SUR;462099.0
PKG228783;NORTE;462099.0
PKG231285;SUR;462099.0
PKG232612;SUR;462099.0
PKG237114;NORTE;462099.0
PKG238112;CENTRO;462099.0
PKG238184;ESTE;462099.0
PKG238209;SUR;462099.0
PKG239032;CENTRO;462099.0
PKG243024;OESTE;462099.0
PKG243054;SUR;462099.0
PKG247512;SUR;462099.0
PKG250711;NORTE;462099.0
PKG251002;OESTE;462099.0
PKG251522;SUR;462099.0
PKG254842;SUR;462099.0
PKG258324;CENTRO;462099.0
PKG258865;ESTE;462099.0
PKG259331;ESTE;462099.0
PKG259818;SUR;462099.0
PKG260165;ESTE;462099.0
PKG261754;CENTRO;462099.0
PKG262629;NORTE;462099.0
PKG264616;NORTE;462099.0
PKG264722;OESTE;462099.0
PKG265548;SUR;462099.0
PKG267124;SUR;462099.0
PKG267902;OESTE;462099.0
PKG268283;CENTRO;462099.0
PKG269629;NORTE;462099.0
PKG272821;NORTE;462099.0
PKG274472;NORTE;462099.0
PKG276200;NORTE;462099.0
PKG279739;CENTRO;462099.0
PKG281916;OESTE;462099.0
PKG282995;OESTE;462099.0
PKG283784;CENTRO;462099.0
PKG285067;CENTRO;462099.0
PKG285667;ESTE;462099.0
PKG286641;NORTE;462099.0
PKG289251;SUR;462099.0
PKG291398;NORTE;462099.0
PKG292157;CENTRO;462099.0
PKG294541;CENTRO;462099.0
PKG295576;ESTE;462099.0
PKG295691;NORTE;462099.0
PKG296487;ESTE;462099.0
PKG297620;NORTE;462099.0
PKG298153;ESTE;462099.0
PKG298417;OESTE;462099.0
PKG299147;SUR;462099.0
PKG300680;CENTRO;462099.0
PKG303964;ESTE;462099.0
PKG303975;SUR;462099.0
PKG305282;CENTRO;462099.0
PKG305605;NORTE;462099.0
PKG306187;SUR;462099.0
PKG306519;CENTRO;462099.0
PKG310132;SUR;462099.0
PKG310738;OESTE;462099.0
PKG311438;SUR;462099.0
PKG312855;ESTE;462099.0
PKG313113;NORTE;462099.0
PKG315344;ESTE;462099.0
PKG318201;ESTE;462099.0
PKG318522;ESTE;462099.0
PKG319286;ESTE;462099.0
PKG320515;SUR;462099.0
PKG323498;SUR;462099.0
PKG328122;SUR;462099.0
PKG328666;CENTRO;462099.0
PKG329865;SUR;462099.0
PKG330162;CENTRO;462099.0
PKG330842;SUR;462099.0
PKG331415;SUR;462099.0
PKG331420;ESTE;462099.0
PKG331606;ESTE;462099.0
PKG332209;SUR;462099.0
PKG335940;ESTE;462099.0
PKG336439;SUR;462099.0
PKG336818;ESTE;462099.0
PKG339159;NORTE;462099.0
PKG339728;SUR;462099.0
PKG340090;SUR;462099.0
PKG340931;OESTE;462099.0
PKG343053;SUR;462099.0
PKG343525;CENTRO;462099.0
PKG344635;ESTE;462099.0
PKG348980;NORTE;462099.0
PKG351279;CENTRO;462099.0
PKG353938;NORTE;462099.0
PKG354445;NORTE;462099.0
PKG354713;ESTE;462099.0
PKG355424;SUR;462099.0
PKG355777;SUR;462099.0
PKG356619;NORTE;462099.0
PKG357799;NORTE;462099.0
PKG358782;CENTRO;462099.0
PKG362283;NORTE;462099.0
PKG364778;NORTE;462099.0
PKG365253;NORTE;462099.0
PKG365798;CENTRO;462099.0
PKG366705;NORTE;462099.0
PKG368601;ESTE;462099.0
PKG369448;SUR;462099.0
PKG370049;ESTE;462099.0
